DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
195612,0.10,-0.53,0.11,3.01,1.85,1.14,0.83,0.71,3.18,6.12,0.05,0.94,2.14,3.86,6.57,0.04,2.30,2.32,2.78,5.64,3.35,2.62,2.86,3.91,4.94
195701,4.65,2.19,4.31,2.78,1.31,4.63,2.05,1.30,-1.77,-0.10,2.00,2.02,0.06,-0.31,-3.01,1.05,-0.47,-1.37,-1.23,-2.66,-4.01,-2.25,-3.24,-3.31,-6.80
195702,-4.42,-2.07,-2.06,-2.41,-1.07,-3.51,-1.81,-2.26,-2.10,-2.35,-4.83,-1.69,-0.65,-3.39,-3.23,-2.14,-1.22,-0.43,-1.99,-3.32,-2.93,-0.32,-1.10,-2.09,-2.37
195703,1.48,0.79,3.22,1.56,2.26,1.59,4.07,2.35,1.32,0.99,1.56,2.78,2.69,3.00,2.53,2.60,1.74,1.95,3.37,1.99,1.58,2.41,3.17,1.85,2.85
195704,4.15,2.22,0.80,2.58,1.36,-0.16,2.46,0.10,3.05,2.55,1.17,1.52,1.90,0.66,6.09,2.96,2.68,1.64,3.18,4.01,3.95,6.02,4.37,3.77,6.16
195705,1.55,0.60,2.38,-1.11,-0.07,2.73,0.81,1.59,0.57,2.94,2.88,0.90,2.03,1.58,2.42,3.02,1.69,1.63,2.20,4.03,4.22,3.13,4.98,3.53,4.93
195706,-1.31,-1.78,1.27,2.56,0.39,-0.67,-0.36,0.06,-0.71,0.57,-1.83,-1.47,-1.12,-2.02,-0.87,-0.37,-1.65,-3.11,-1.74,0.57,-0.35,-1.30,-0.60,0.35,-0.59
195707,1.05,-0.40,0.01,3.84,-3.07,0.01,1.43,2.18,0.53,-2.19,-0.94,1.42,0.50,0.73,0.13,-0.29,1.50,0.33,-0.13,0.12,-1.63,2.96,0.17,1.51,0.25
195708,-6.55,-2.87,-1.49,-4.69,-2.66,-7.32,-4.31,-2.85,-3.83,-3.85,-5.89,-5.74,-4.02,-3.75,-6.95,-8.37,-4.63,-3.57,-4.23,-8.17,-6.41,-4.02,-2.70,-5.53,-5.72
195709,-7.42,-3.35,-2.95,-2.92,-4.79,-6.07,-6.46,-5.14,-3.10,-4.45,-7.11,-6.62,-4.69,-3.16,-6.41,-7.59,-4.07,-4.98,-3.68,-5.03,-6.13,-5.35,-4.56,-6.53,-6.87
195710,-11.85,-8.53,-4.97,-5.00,-7.99,-9.36,-7.21,-6.22,-5.43,-8.80,-8.94,-5.97,-5.82,-4.46,-7.30,-6.67,-4.85,-4.16,-4.86,-4.44,-6.19,-4.21,-3.33,-3.80,-2.91
195711,1.89,-2.48,-0.94,1.63,1.21,0.68,0.89,-0.49,0.29,1.99,1.80,0.66,3.37,3.90,4.58,2.43,0.02,3.37,3.71,6.58,3.42,-0.49,1.70,2.30,6.05
195712,-12.76,-5.09,-4.31,-1.67,-1.51,-11.40,-8.51,-4.66,-0.58,-3.59,-7.47,-8.64,-5.08,-3.26,-0.11,-10.55,-7.27,-2.59,0.49,0.21,-10.16,-7.24,-4.18,-1.35,-2.35
195801,22.48,15.30,15.67,9.67,7.26,17.93,15.07,8.45,5.03,7.46,14.13,11.46,12.69,9.42,7.09,12.67,11.88,10.34,6.58,4.66,6.22,5.49,4.00,3.63,2.29
195802,-5.01,-1.39,-3.02,0.33,1.17,-4.07,-1.92,-0.18,1.86,1.99,-2.73,-3.46,0.32,0.35,1.80,-4.24,-3.53,-1.59,0.89,1.79,-3.30,-2.61,-1.95,-1.70,-0.31
195803,3.63,3.30,5.14,2.83,5.61,4.49,4.26,2.67,1.82,4.71,5.59,2.54,1.30,4.24,3.84,4.47,4.09,3.21,2.73,5.68,8.39,2.21,3.58,2.08,3.42
195804,6.57,1.54,3.05,-0.13,7.14,2.06,2.75,4.08,2.35,5.49,1.09,1.28,2.48,1.90,4.31,3.34,1.04,2.60,3.53,3.60,-0.45,2.36,5.75,2.30,2.94
195805,6.00,2.77,7.12,1.72,7.40,5.70,3.75,3.30,4.01,3.57,4.99,4.47,4.36,3.24,5.49,4.19,3.00,4.53,2.58,2.49,2.25,4.40,0.94,2.20,1.06
195806,6.52,4.33,2.04,4.19,1.86,4.79,3.24,1.46,2.03,1.52,2.56,3.11,2.11,3.00,2.59,4.52,3.79,2.85,2.16,3.42,4.89,3.10,2.95,1.98,2.87
195807,7.56,5.24,3.79,6.32,5.66,7.66,5.56,5.69,2.96,4.34,12.26,6.78,6.78,3.60,1.76,9.24,8.11,6.05,3.07,1.40,11.02,3.11,6.51,1.98,1.82
195808,2.39,3.37,4.18,3.71,6.86,3.83,2.54,3.44,2.47,5.01,1.32,2.64,2.54,5.66,3.73,2.07,3.41,4.27,3.15,1.53,3.10,1.66,1.87,1.75,0.45
195809,7.73,6.41,6.85,5.49,2.64,7.51,5.76,4.24,4.37,4.95,4.43,6.72,5.40,3.27,5.59,6.09,3.83,3.30,4.31,5.70,5.01,4.96,4.55,4.25,5.62
195810,1.81,2.64,2.86,0.09,7.86,4.19,2.50,2.07,5.36,6.62,0.73,1.36,2.38,4.08,5.32,-0.44,0.48,3.52,4.00,6.73,1.03,1.61,3.22,4.45,4.01
195811,3.96,7.16,0.71,0.92,9.09,4.16,5.20,4.69,6.97,6.06,1.00,3.19,2.61,5.64,4.10,5.79,3.57,3.09,4.01,5.73,2.12,2.96,2.80,2.71,6.34
195812,3.51,3.21,5.57,5.26,4.43,6.32,2.94,1.71,4.10,4.30,3.43,3.80,2.02,3.91,2.59,3.68,4.48,4.69,3.18,5.64,3.97,7.27,6.07,5.24,7.01
195901,3.80,6.51,8.98,9.91,7.31,5.16,7.13,8.08,5.04,2.61,4.46,4.23,4.21,3.44,4.83,2.69,2.77,3.40,1.95,1.22,0.36,1.67,-0.50,0.43,-0.42
195902,2.23,2.30,1.95,5.89,3.21,2.87,2.04,2.40,1.78,5.06,3.11,0.74,2.80,4.88,4.25,3.10,0.02,1.77,2.60,7.23,-1.57,0.84,2.21,-0.52,2.36
195903,0.25,2.80,3.15,0.64,2.15,1.09,0.12,1.88,3.92,2.92,-0.07,0.14,0.76,0.80,0.75,-0.22,0.72,0.34,1.61,3.26,1.15,1.24,-0.38,-0.13,0.74
195904,0.21,-0.14,4.05,1.96,3.62,1.16,1.95,0.79,3.57,3.44,1.89,1.21,0.07,5.60,4.70,1.11,1.70,2.57,6.49,6.41,1.94,3.14,5.10,5.35,6.16
195905,1.01,0.29,0.43,2.97,-0.10,0.15,0.00,0.16,0.11,1.70,-0.43,0.77,2.77,-0.97,1.08,1.46,1.46,0.89,2.69,0.07,-0.31,3.27,0.39,6.97,0.67
195906,-1.93,0.76,0.41,-0.05,-0.80,-1.69,1.00,0.58,1.35,2.38,-1.08,0.07,-0.04,2.77,1.90,-0.58,-0.65,-0.57,1.97,3.97,-2.12,0.71,-0.48,-0.01,2.30
195907,2.68,2.35,0.95,2.92,5.17,2.98,4.07,1.78,3.38,5.20,3.12,1.59,3.90,5.17,3.14,1.86,3.12,1.81,2.38,3.32,4.35,3.73,5.02,3.66,-0.29
195908,-0.50,2.22,0.53,-1.68,-4.58,-2.16,-1.30,-0.21,-2.75,-1.90,-0.93,0.11,-1.07,-1.45,-1.72,-3.22,-0.42,-0.25,-1.54,-3.40,-2.97,1.08,-0.65,-1.45,-1.37
195909,-4.92,-4.67,-4.08,-4.96,-4.32,-5.02,-3.98,-2.83,-5.65,-3.48,-5.85,-4.25,-5.48,-3.32,-3.22,-5.12,-4.28,-4.56,-5.43,-5.14,-7.00,-3.37,-3.52,-4.46,-4.40
195910,-0.80,2.02,0.35,0.72,5.98,0.98,1.23,1.65,2.93,6.44,-0.88,1.58,1.69,2.55,4.33,-1.20,1.72,0.94,2.76,7.23,0.14,2.20,0.07,2.18,2.10
195911,-1.42,1.20,2.75,0.53,1.04,5.38,-0.57,1.45,2.95,4.45,-0.47,1.59,0.04,2.24,2.14,4.45,0.41,1.45,2.39,4.79,-0.92,1.41,1.93,1.00,5.47
195912,1.05,2.91,3.52,3.77,1.20,1.03,3.22,0.99,2.78,4.96,1.36,1.34,2.17,2.70,3.18,1.13,0.48,2.18,1.04,0.78,4.37,1.67,3.47,4.00,1.55
196001,0.02,0.31,0.11,-1.77,-2.81,-2.52,-1.38,-3.49,-4.30,-5.75,-3.79,-3.07,-0.92,-6.40,-8.31,-4.64,-3.53,-4.37,-6.85,-7.77,-6.37,-6.26,-5.44,-9.46,-6.87
196002,-0.39,0.74,-0.71,-0.32,2.01,0.80,1.26,2.18,-1.26,4.54,-3.22,-0.15,1.34,0.75,3.00,-0.88,0.89,1.00,2.94,3.09,-3.45,-1.04,3.45,1.53,2.62
196003,-4.61,-3.21,-4.31,-1.26,-0.60,-5.43,-3.04,-3.37,-1.74,-3.27,-3.68,-2.38,-0.95,-3.78,-2.95,-3.17,-1.78,-1.60,-1.44,-3.27,-2.11,-1.42,-1.07,-1.41,0.71
196004,-3.74,-3.90,-1.17,-0.47,-2.68,-6.91,-1.52,-3.82,-1.28,1.44,-5.20,-1.59,-2.48,-2.82,-1.59,-2.36,-1.69,0.30,-1.30,-0.28,-3.10,-2.67,-1.07,-1.80,0.44
196005,-1.75,-1.35,-1.19,0.97,4.51,2.52,1.40,2.37,4.68,6.06,0.25,1.29,1.79,1.96,1.95,2.42,0.40,1.65,2.61,6.14,-0.12,0.64,1.52,2.87,8.92
196006,0.99,0.66,4.43,3.28,5.08,2.27,0.48,1.47,0.13,2.91,2.88,2.83,1.12,1.33,4.39,0.55,1.31,0.59,3.94,4.02,3.41,1.23,2.79,2.31,2.93
196007,-1.81,-0.68,-1.29,-2.65,-1.37,-4.09,-1.84,-0.34,-0.80,-2.33,-1.64,-2.22,-0.57,-1.42,-2.42,0.07,-2.77,-0.73,-1.14,-2.86,-1.40,-1.48,-4.03,-3.18,-2.18
196008,7.39,5.56,5.32,2.92,7.10,1.09,3.50,2.02,5.81,3.11,2.85,3.18,3.01,4.91,6.23,4.52,2.18,2.68,3.03,2.98,0.41,2.62,2.04,3.63,3.99
196009,-9.25,-5.36,-4.86,-0.43,-5.29,-10.78,-7.54,-5.39,-6.57,-5.48,-6.68,-6.20,-4.64,-3.43,-6.57,-5.19,-5.85,-5.63,-5.25,-5.72,-6.28,-3.81,-6.25,-7.27,-6.25
196010,-4.91,-3.27,-1.70,-1.55,-1.59,-5.90,-3.42,-2.65,-1.76,-3.51,-6.06,-1.55,-1.38,-0.58,-3.24,-3.51,-2.46,-0.38,-1.19,-1.92,-0.43,-0.79,-0.31,1.88,-0.37
196011,1.64,0.69,1.23,2.90,2.72,2.94,5.07,2.44,7.57,7.48,4.05,3.84,5.09,7.31,6.34,6.01,5.23,6.53,5.54,7.73,2.65,1.58,4.64,5.53,6.71
196012,2.10,4.34,0.72,3.84,5.32,2.80,3.22,3.39,2.25,2.85,5.14,3.50,3.10,3.20,4.02,6.33,3.51,5.25,5.38,4.73,4.55,2.63,4.04,4.77,7.62
196101,13.27,8.61,5.69,8.46,8.49,13.18,8.24,7.24,8.65,7.06,11.60,12.39,8.30,6.96,4.01,8.59,10.00,7.31,6.75,6.54,8.64,6.17,6.89,4.89,5.47
196102,6.27,6.19,4.47,8.05,5.57,9.32,5.09,7.35,6.93,9.84,5.67,5.93,5.80,5.09,8.39,4.58,8.62,3.68,5.53,6.46,4.40,1.28,4.01,3.01,4.19
196103,6.37,5.70,6.94,5.49,8.50,1.82,5.01,6.04,8.50,7.40,5.85,3.41,4.31,2.98,9.46,2.40,3.75,3.25,4.53,7.19,1.28,0.94,1.90,1.30,4.94
196104,-0.77,1.76,1.89,5.51,5.13,0.81,1.79,2.48,-1.38,4.08,-1.69,-1.48,0.87,-0.53,1.67,-4.00,-3.45,-0.11,1.56,1.79,-3.38,-1.13,0.26,2.84,0.28
196105,4.62,5.48,4.19,8.54,1.62,5.84,5.14,2.50,6.57,1.43,6.94,4.76,4.02,5.47,4.85,4.80,5.78,3.42,3.09,2.19,5.71,1.42,3.28,0.95,2.36
196106,-6.20,-4.37,-0.99,-5.25,-6.91,-6.31,-4.50,-4.43,-3.79,-6.97,-6.00,-4.23,-4.33,-4.19,-3.87,-5.99,-3.38,-2.86,-3.49,-3.96,-3.54,-1.75,-2.01,-3.07,-1.88
196107,-0.55,0.53,-1.32,0.11,2.15,1.37,0.38,1.67,-0.79,0.93,0.01,1.16,2.58,0.65,1.13,1.63,2.68,1.44,2.51,0.85,1.91,3.69,3.38,4.29,2.93
196108,-0.19,1.00,0.80,3.61,3.26,1.69,0.02,0.09,0.38,3.20,-0.11,1.48,1.59,1.49,2.38,2.14,4.32,5.11,1.92,5.24,2.70,0.64,3.12,2.64,6.28
196109,-4.81,-3.14,-0.51,-2.06,-5.53,-5.57,-3.11,-1.76,-2.37,-3.00,-2.68,-2.21,-3.62,-2.31,-2.23,-4.07,-3.20,-2.35,-1.20,-3.70,-1.48,-1.75,-1.57,-1.51,-2.51
196110,1.18,1.22,3.38,3.13,6.14,-2.35,2.18,2.41,2.48,2.81,-1.13,0.74,2.96,0.74,6.48,0.93,1.52,3.11,3.06,5.09,0.37,2.43,2.93,2.98,3.71
196111,5.04,2.99,5.04,6.38,3.79,5.05,4.04,5.84,5.30,11.10,5.78,3.50,4.36,4.62,5.99,1.83,5.10,3.17,3.51,6.03,3.59,3.75,5.06,5.73,4.34
196112,0.65,-0.05,0.78,-1.15,0.96,1.62,0.21,-0.22,-0.73,-0.76,0.61,-1.36,-0.37,1.30,-2.06,2.23,1.01,-0.66,-2.96,-1.24,1.36,0.45,2.63,-0.42,-2.46
196201,2.85,4.57,2.79,-1.40,-0.71,-0.22,1.91,4.73,-0.45,-1.05,2.25,-1.31,-2.77,-2.33,-4.21,-2.00,-1.76,-1.58,-0.50,-4.32,-4.10,-3.67,-3.42,-3.82,-6.66
196202,0.62,2.74,3.59,1.59,0.78,1.50,2.80,-0.08,0.71,0.66,1.35,0.83,1.69,1.13,0.26,0.86,2.29,2.25,2.20,1.56,-0.29,1.55,4.08,2.30,1.02
196203,-2.06,-1.21,0.04,2.07,-0.40,-2.16,-1.61,0.49,1.26,1.42,-2.23,-0.21,-0.91,-0.14,-1.32,-3.89,-1.50,-0.59,0.74,-0.73,-1.07,-0.46,0.11,-0.59,0.00
196204,-8.40,-7.35,-4.29,-5.61,-7.96,-8.69,-7.71,-9.18,-4.75,-7.15,-9.63,-6.83,-4.24,-5.80,-4.41,-6.97,-8.61,-6.18,-5.36,-5.98,-9.67,-6.89,-4.73,-7.85,-4.90
196205,-12.51,-10.74,-7.04,-8.84,-11.14,-10.83,-9.67,-8.83,-8.90,-10.66,-10.97,-9.27,-9.45,-10.83,-12.33,-10.36,-9.61,-7.54,-9.10,-10.68,-8.13,-7.57,-7.61,-8.70,-7.94
196206,-11.84,-5.80,-7.79,-7.46,-5.76,-13.37,-9.68,-6.08,-5.93,-7.48,-13.29,-9.32,-7.19,-5.31,-3.98,-15.62,-10.89,-8.09,-8.11,-4.50,-12.56,-11.47,-9.69,-7.72,-5.85
196207,7.35,5.69,10.63,4.62,8.43,8.24,5.93,5.64,6.56,7.09,8.63,4.13,4.28,6.95,5.43,9.35,4.38,4.99,6.09,6.10,4.24,7.72,7.21,6.71,6.31
196208,2.17,2.41,2.92,3.63,1.35,3.53,2.50,3.73,1.64,3.33,5.16,3.61,1.74,1.83,2.55,5.56,2.94,1.83,2.24,1.81,2.21,1.08,0.98,3.86,2.67
196209,-9.05,-5.79,-6.05,-5.38,-4.65,-9.88,-7.28,-5.90,-4.10,-6.85,-9.30,-7.12,-6.77,-4.61,-2.76,-8.14,-6.47,-5.43,-2.81,-3.55,-6.96,-7.95,-4.74,-4.48,-1.97
196210,-6.46,-4.39,-4.14,-3.03,-2.45,-3.82,-3.29,-1.99,-1.24,-3.68,-3.23,-3.12,-1.62,-2.08,-0.51,-0.71,-1.40,1.66,-0.20,-3.80,0.70,-0.30,1.58,0.86,1.27
196211,24.15,15.11,12.53,11.94,9.57,21.69,15.48,16.61,11.39,12.80,20.05,16.56,11.90,9.71,8.99,17.19,12.73,14.02,10.66,10.71,16.21,14.27,10.54,8.60,8.82
196212,-6.88,-3.67,-1.10,0.76,1.12,-5.59,-3.55,-3.03,-0.07,1.28,-5.76,-2.00,-0.48,-0.84,1.96,-1.17,-0.81,0.17,2.41,2.16,-1.92,0.12,-0.28,2.65,4.24
196301,13.84,12.78,11.11,10.15,7.93,11.06,8.10,7.37,7.66,8.73,8.42,7.91,7.84,7.91,5.58,4.91,6.77,5.58,5.20,6.16,6.44,6.14,4.21,4.51,4.03
196302,-3.21,-2.42,0.50,1.33,0.29,-2.99,-1.76,-1.01,-0.01,0.84,-3.69,-2.46,-1.27,-0.10,0.79,-5.47,-2.71,-1.78,-0.49,-0.80,-2.03,-3.89,-3.36,-1.34,-2.21
196303,-0.38,0.73,2.22,1.84,2.70,0.33,1.97,1.74,2.21,3.78,-1.73,3.22,2.13,2.44,1.95,2.31,0.01,1.82,3.10,3.21,3.24,4.45,2.32,3.07,5.13
196304,2.15,1.81,2.78,2.82,3.74,4.54,4.78,3.90,3.89,3.94,2.61,3.04,3.81,3.54,3.44,4.07,5.38,3.38,5.55,4.56,7.41,4.51,4.28,4.78,4.87
196305,2.63,3.93,2.56,6.63,5.79,4.55,2.81,2.96,4.00,4.13,4.45,2.67,2.95,3.08,4.51,2.73,1.62,2.96,1.80,4.29,1.79,1.77,0.97,2.33,2.28
196306,-2.47,-0.53,-1.92,-1.11,-1.62,-1.28,-2.16,-1.74,-2.51,-0.06,-1.11,-1.39,-1.12,-2.47,-3.04,-1.91,-3.00,-1.63,-0.56,-1.52,-3.18,-1.96,-2.82,-1.51,-0.79
196307,-0.17,-1.14,1.03,-0.79,-0.58,-2.15,-1.44,-2.44,-1.43,-0.06,-2.25,-2.30,-0.85,-1.11,-2.18,-2.94,-0.91,-1.13,-1.53,-1.40,-1.39,-0.37,0.93,0.42,-0.08
196308,2.03,2.14,2.83,2.85,5.70,4.36,4.69,4.59,4.20,7.14,5.43,5.64,4.03,5.83,5.64,5.95,4.63,4.90,4.57,8.00,5.93,4.86,5.69,4.38,7.14
196309,-0.55,-1.01,-0.59,-1.00,0.52,-4.11,-0.84,-0.69,-1.62,-0.92,-3.11,-0.73,-1.30,-2.32,-3.38,-4.73,-1.62,-2.00,-2.13,-2.24,-2.28,1.51,-1.49,-1.56,-2.62
196310,-0.52,-0.14,1.47,2.56,2.68,3.69,0.32,1.74,2.37,4.42,3.68,0.45,1.42,1.13,2.99,0.00,0.27,0.70,0.42,3.78,2.56,1.60,3.10,0.94,8.51
196311,-2.17,-1.58,-1.48,-1.31,-2.43,-2.83,-0.53,-0.84,-0.99,-1.04,-1.20,-0.79,-2.00,-2.04,-1.24,1.16,-0.47,-1.18,-0.06,-0.11,-1.05,1.78,-0.97,-2.18,-0.70
196312,-3.62,-1.96,0.48,1.09,-1.26,-0.23,1.21,0.27,1.57,0.61,-2.32,1.83,1.47,2.40,0.74,-2.42,1.17,2.81,2.23,3.99,0.62,2.43,2.45,2.95,1.57
196401,5.18,3.83,3.56,5.02,2.24,-0.58,2.94,3.17,3.92,3.37,0.33,1.32,3.05,2.07,-0.90,-0.82,0.93,1.27,1.14,4.39,1.72,1.05,2.58,4.37,1.73
196402,3.29,2.01,2.06,2.22,2.02,2.26,1.08,3.32,3.96,5.08,2.49,2.25,2.94,1.13,2.42,2.57,2.20,1.75,3.02,4.94,1.72,0.83,1.82,1.58,1.74
196403,1.90,4.84,3.01,2.80,2.48,2.69,3.63,5.37,3.23,2.12,-0.42,3.72,3.43,3.75,4.32,2.32,1.15,2.45,4.33,5.52,0.09,1.73,0.46,1.15,2.15
196404,-1.69,0.79,-0.44,0.56,-0.02,-1.52,0.36,1.89,-1.57,-1.10,-0.03,-0.24,0.06,-1.81,-0.93,-0.80,-0.45,-1.63,-0.64,2.89,3.84,0.38,1.95,0.69,-0.72
196405,-0.98,0.48,-0.09,0.18,1.53,0.07,2.26,2.00,0.82,3.28,0.04,0.91,1.99,2.20,2.90,1.47,1.19,0.56,3.06,2.15,-0.96,0.31,1.30,2.07,3.04
196406,0.40,1.23,0.40,1.60,0.94,1.82,0.25,1.77,0.48,1.31,1.55,1.48,2.77,2.81,1.40,2.31,1.11,1.05,2.03,2.01,0.72,1.36,2.52,1.86,0.07
196407,2.21,3.30,4.29,3.57,3.84,2.44,1.37,3.06,2.74,3.14,2.18,3.94,2.72,2.50,1.31,-0.06,3.53,3.56,2.52,0.59,3.23,3.14,2.98,1.12,1.83
196408,-1.05,0.81,-0.29,-0.81,-0.67,-1.42,-1.52,-1.11,-0.68,-1.63,-1.69,0.20,-1.39,-0.44,-1.48,-0.56,1.27,-0.67,0.00,-0.51,1.23,-0.76,-1.87,-1.30,-1.66
196409,2.67,7.28,3.81,4.55,4.90,4.35,4.26,1.18,4.89,2.95,4.68,2.51,2.84,2.27,2.77,3.53,2.07,3.42,5.15,4.61,3.88,3.40,2.33,2.55,3.18
196410,0.68,2.38,4.24,4.41,3.71,0.09,1.22,-0.07,1.97,1.03,0.40,2.74,2.61,2.62,2.10,0.74,0.91,1.42,2.31,2.86,2.83,0.75,-0.31,1.10,0.13
196411,-1.42,1.30,0.60,0.32,0.96,-1.84,-0.79,0.26,1.04,-1.72,-0.23,1.59,1.08,0.50,-0.25,-0.82,-0.73,1.06,0.73,-0.76,-0.71,-0.01,-0.31,1.03,0.19
196412,-2.73,-1.99,-1.02,-1.02,-0.70,-0.08,0.15,-1.19,1.15,-2.80,0.07,-0.17,0.07,-1.40,-0.77,0.57,-0.07,-0.63,-0.49,-0.82,-0.14,1.52,0.48,0.58,-1.05
196501,7.97,5.32,7.93,8.77,7.09,8.05,6.59,6.21,5.95,4.97,4.85,5.19,5.78,5.75,6.15,4.81,4.96,5.54,5.77,5.24,2.27,5.28,4.86,2.42,1.09
196502,3.07,2.66,2.78,2.86,2.63,3.31,2.39,3.95,4.70,4.59,3.42,2.18,4.49,4.18,4.03,2.44,1.58,1.73,2.17,5.00,1.52,1.15,-1.07,-0.08,-1.09
196503,2.44,2.91,0.83,2.58,2.66,0.93,-0.30,-0.35,1.47,0.80,0.38,0.20,0.17,0.11,1.82,0.40,-0.78,-0.96,0.20,0.53,-1.46,-1.24,-1.22,-1.45,-1.26
196504,2.21,4.01,6.04,3.74,5.55,3.79,4.40,4.41,5.83,5.52,1.87,3.96,2.68,4.97,5.51,2.61,3.66,1.56,4.43,4.20,2.67,2.26,1.87,4.82,6.50
196505,-1.45,-0.75,-0.61,-1.23,-0.55,-1.38,-0.64,-1.13,-2.83,-0.01,-3.64,0.27,-1.59,0.40,0.36,-1.37,-1.29,-1.37,1.06,-0.05,0.55,-0.57,0.28,-1.56,-1.68
196506,-8.60,-7.87,-6.54,-9.56,-11.23,-8.68,-7.00,-6.46,-9.61,-11.32,-8.43,-6.14,-8.30,-8.07,-9.13,-6.04,-5.50,-6.18,-7.73,-10.53,-3.46,-3.37,-4.49,-6.16,-6.42
196507,0.97,3.04,2.76,3.34,4.64,0.52,1.41,3.63,3.70,7.29,1.31,3.09,1.64,4.92,5.12,1.37,3.10,1.83,2.92,6.49,0.12,0.95,0.27,2.83,8.15
196508,4.51,2.85,3.09,4.97,4.00,6.02,4.21,2.91,5.27,5.83,4.54,4.61,3.37,5.95,9.32,2.81,3.43,3.18,5.03,6.60,1.05,2.59,2.06,2.02,7.33
196509,0.88,3.85,1.51,5.00,3.19,1.89,2.25,2.86,2.45,5.75,2.54,2.30,3.72,2.39,6.46,1.79,-0.07,2.71,3.83,6.24,2.68,1.69,3.13,5.24,4.95
196510,6.25,6.22,8.06,6.58,9.33,3.35,4.62,5.15,5.63,6.91,4.76,2.42,1.90,7.06,7.41,4.71,2.86,2.79,4.18,5.33,2.36,1.94,0.86,3.08,5.62
196511,3.02,2.14,6.66,7.45,6.39,0.46,1.31,4.13,4.73,7.85,0.05,0.60,1.21,2.81,10.39,1.64,1.10,1.98,3.31,8.37,-0.39,-1.98,-2.53,1.32,3.38
196512,4.88,4.31,3.86,6.46,4.48,5.47,2.28,4.80,2.24,3.42,5.51,1.17,5.39,2.18,4.62,2.37,1.44,1.13,2.80,1.60,1.27,0.64,0.24,0.47,2.92
196601,7.83,5.58,6.66,7.90,8.83,4.75,2.66,2.40,5.68,9.37,1.49,2.95,3.18,4.64,5.68,0.24,1.02,2.51,4.64,5.86,-0.84,-1.51,0.24,1.97,6.73
196602,2.08,3.48,3.76,4.30,7.92,1.81,1.66,0.54,2.75,7.46,-0.97,-0.32,0.06,0.39,4.72,-2.76,-0.63,0.63,0.40,4.92,-2.63,-2.45,-1.79,-1.36,4.27
196603,0.01,-0.71,-0.95,-0.40,-1.01,-3.89,-3.27,-2.15,-3.07,-2.36,-3.96,-1.93,-3.01,-3.64,-0.71,-1.83,-1.99,-2.40,-1.50,-1.92,-3.13,-3.64,-0.80,-0.73,0.95
196604,1.11,3.02,4.61,7.45,8.67,-0.57,2.79,4.06,5.18,10.05,-1.43,3.07,2.46,4.55,8.99,0.52,3.70,3.43,5.17,4.63,0.92,0.32,3.72,3.41,4.69
196605,-8.95,-4.78,-8.01,-9.36,-15.07,-7.06,-6.14,-7.07,-9.95,-13.44,-5.58,-4.00,-6.83,-8.98,-11.62,-3.93,-4.23,-6.73,-7.26,-10.24,-3.49,-4.42,-3.72,-5.80,-7.66
196606,-1.60,-0.91,-1.10,-0.35,0.60,-2.08,0.59,-0.35,-0.12,1.87,-3.13,-1.37,-0.61,0.37,1.53,-1.44,-1.15,-0.91,0.10,2.25,-1.70,-2.72,-2.05,0.69,2.01
196607,-2.19,-1.34,-1.29,-0.91,-2.71,-0.66,-2.19,-1.62,-1.01,-3.04,0.20,-0.58,-0.73,-1.63,-1.18,-0.08,-0.54,-2.99,-2.41,-1.78,-0.69,-0.65,-3.14,-1.12,-0.94
196608,-12.06,-8.20,-8.28,-12.57,-13.14,-9.91,-7.95,-9.86,-10.46,-11.69,-7.42,-8.35,-9.67,-9.90,-9.70,-7.24,-7.83,-7.20,-9.95,-9.72,-5.89,-7.10,-7.90,-6.76,-8.90
196609,-2.52,-2.04,-1.53,-2.09,-1.64,-0.64,-4.44,-0.03,-0.31,-2.04,-1.27,-0.34,-0.92,-2.76,-2.14,0.07,0.12,-2.12,-2.47,-0.91,-1.36,2.00,1.06,-0.96,-4.30
196610,-4.53,-3.69,-1.96,-2.90,-5.95,-2.26,1.75,1.09,-1.16,-3.72,4.83,3.10,3.50,1.53,-3.37,7.12,6.45,2.68,1.56,-4.74,6.02,7.77,6.41,3.96,-0.40
196611,6.39,1.91,3.38,2.91,6.05,3.29,2.26,2.16,2.37,11.09,2.29,1.22,4.01,1.66,13.39,1.30,1.02,2.78,3.36,11.24,-2.56,-2.76,5.44,2.75,9.25
196612,0.94,0.25,2.91,2.48,2.95,0.16,4.45,-0.08,1.63,2.69,3.64,2.34,0.99,3.31,2.57,2.65,3.21,2.30,1.48,2.75,-0.30,-0.90,-0.87,0.77,0.11
196701,25.63,19.49,20.92,14.26,16.62,22.79,17.67,14.92,16.92,16.50,18.10,15.32,13.53,10.51,15.83,15.28,13.88,8.11,8.63,9.22,13.36,6.76,6.02,5.95,6.23
